Machine_ID,Temprature,Run_Time,Downtime_Flag
L54686,300.5,430,0
L54687,300.5,151,0
M22368,300.5,325,0
L54689,300.6,300,1
L54690,300.5,160,1
L54691,300.4,108,0
M22372,300.5,482,0
L54693,300.4,208,0
L54694,300.4,177,0
M22375,300.4,290,0
M22376,300.3,219,0
L54697,300.3,313,0
L54698,300.2,306,0
L54699,300.2,282,0
L54700,300.2,254,0
M22381,300.2,344,0
L54702,300.1,473,0
M22383,300.1,433,0
L54704,300.2,164,0
H36939,300.1,199,0
L54706,300.1,227,0
L54707,300.1,445,0
M22388,300.1,490,0
L54709,300.1,482,0
M22390,300.1,303,0
H36945,300.1,261,0
M22392,300,309,0
L54713,300,405,0
L54714,300,234,0
L54715,300,324,0
L54716,300.1,397,1
L54717,300.1,376,0
M22398,300.2,433,0
L54719,300.2,487,0
M22400,300.2,316,0
M22401,300.3,170,0
M22402,300.4,244,0
L54723,300.3,175,0
L54724,300.2,475,0
L54725,300.2,237,0
H36960,300.2,259,0
L54727,300.1,312,0
L54728,300.2,367,0
L54729,300.3,408,0
M22410,300.3,174,0
M22411,300.2,490,0
L54732,300.3,251,0
L54733,300.3,275,0
M22414,300.3,254,0
L54735,300.3,197,0
L54736,300.3,248,0
M22417,300.4,311,0
M22418,300.3,428,0
M22419,300.4,362,0
M22420,300.3,478,0
L54741,300.3,168,0
M22422,300.3,178,0
M22423,300.4,413,0
M22424,300.3,372,1
M22425,300.3,341,0
L54746,300.3,125,0
M22427,300.2,317,0
L54748,300.2,398,0
L54749,300.2,386,1
H36984,300.2,248,0
L54751,300.3,477,0
L54752,300.3,113,0
L54753,300.3,424,0
L54754,300.4,223,0
L54755,300.4,164,0
M22436,300.3,201,0
L54757,300.4,372,0
L54758,300.4,330,0
L54759,300.4,255,0
L54760,300.4,471,0
M22441,300.4,357,0
H36996,300.4,422,0
L54763,300.3,355,0
L54764,300.4,378,0
L54765,300.4,208,0
L54766,300.4,407,0
L54767,300.4,232,0
L54768,300.4,300,0
L54769,300.4,468,0
M22450,300.4,260,0
M22451,300.5,347,1
M22452,300.5,424,0
L54773,300.5,458,1
L54774,300.6,324,0
H37009,300.5,224,0
L54776,300.5,350,0
L54777,300.5,159,0
L54778,300.5,110,0
L54779,300.5,129,0
M22460,300.4,380,0
L54781,300.4,366,0
L54782,300.4,359,0
L54783,300.4,387,0
L54784,300.4,378,0
H37019,300.4,265,0
M22466,300.4,177,0
M22467,300.5,194,0
L54788,300.5,116,0
L54789,300.5,180,0
M22470,300.5,290,0
L54791,300.5,151,0
M22472,300.5,122,0
L54793,300.5,316,0
L54794,300.5,367,0
L54795,300.5,245,0
M22476,300.6,246,0
L54797,300.5,161,0
M22478,300.5,350,0
L54799,300.6,127,0
L54800,300.5,465,0
L54801,300.5,246,0
M22482,300.6,445,0
L54803,300.6,258,0
L54804,300.6,209,0
L54805,300.6,319,0
H37040,300.5,479,0
L54807,300.5,499,0
L54808,300.5,483,0
M22489,300.5,283,0
L54810,300.5,486,0
L54811,300.5,136,0
L54812,300.5,488,0
L54813,300.4,263,0
M22494,300.3,488,0
L54815,300.3,222,0
L54816,300.4,139,0
H37051,300.4,250,0
L54818,300.5,488,0
L54819,300.5,390,0
L54820,300.4,371,0
M22501,300.4,263,0
M22502,300.4,479,0
H37057,300.4,128,0
L54824,300.4,298,0
L54825,300.4,476,0
L54826,300.4,449,0
L54827,300.4,366,0
L54828,300.4,388,0
H37063,300.4,102,0
L54830,300.3,241,0
M22511,300.4,279,0
L54832,300.3,387,0
L54833,300.4,247,0
M22514,300.3,121,0
L54835,300.4,468,0
L54836,300.5,177,0
L54837,300.5,496,0
M22518,300.4,382,0
L54839,300.5,337,0
M22520,300.5,114,0
L54841,300.5,306,0
M22522,300.5,172,0
L54843,300.5,242,0
H37078,300.5,295,0
L54845,300.5,169,0
M22526,300.6,145,0
L54847,300.6,110,0
L54848,300.6,161,0
L54849,300.7,121,1
L54850,300.5,457,0
M22531,300.5,498,0
M22532,300.5,295,0
M22533,300.5,198,0
L54854,300.5,160,0
L54855,300.5,496,0
L54856,300.6,384,0
L54857,300.6,326,0
M22538,300.6,219,0
L54859,300.7,422,0
L54860,300.7,214,0
L54861,300.7,136,0
M22542,300.7,439,0
L54863,300.7,113,0
M22544,300.7,159,0
L54865,300.8,231,0
M22546,300.7,361,0
M22547,300.7,257,1
L54868,300.6,380,0
L54869,300.6,442,0
M22550,300.5,115,0
M22551,300.5,421,0
H37106,300.5,156,0
L54873,300.6,323,0
H37108,300.6,145,0
L54875,300.6,475,0
H37110,300.6,474,0
L54877,300.5,330,0
L54878,300.6,309,0
M22559,300.7,424,0
M22560,300.7,128,0
H37115,300.8,206,0
M22562,300.7,393,0
H37117,300.7,202,0
M22564,300.6,130,0
L54885,300.5,306,0
L54886,300.5,342,0
H37121,300.5,338,0
L54888,300.5,462,0
L54889,300.5,450,0
M22570,300.5,248,0
L54891,300.4,280,0
L54892,300.5,205,0
M22573,300.5,321,0
L54894,300.5,125,0
L54895,300.5,415,0
M22576,300.5,217,0
L54897,300.5,473,0
H37132,300.6,241,0
H37133,300.6,380,0
H37134,300.5,108,0
L54901,300.5,392,0
L54902,300.5,108,0
L54903,300.5,324,0
M22584,300.5,147,0
L54905,300.6,478,0
M22586,300.8,427,0
M22587,300.7,147,0
L54908,300.7,173,0
H37143,300.7,112,0
L54910,300.6,378,0
L54911,300.6,139,0
L54912,300.6,482,0
L54913,300.6,470,0
L54914,300.6,159,0
L54915,300.6,484,0
H37150,300.6,294,0
M22597,300.5,295,0
M22598,300.5,383,0
L54919,300.5,287,0
L54920,300.5,403,0
L54921,300.5,213,0
M22602,300.5,123,0
L54923,300.5,202,0
L54924,300.4,131,0
L54925,300.4,403,0
M22606,300.4,185,0
M22607,300.5,391,0
L54928,300.4,338,0
L54929,300.4,126,0
L54930,300.4,214,0
M22611,300.4,298,0
M22612,300.4,297,0
M22613,300.5,187,0
M22614,300.4,483,0
M22615,300.4,169,0
L54936,300.5,402,1
M22617,300.3,154,0
L54938,300.4,221,0
L54939,300.4,432,1
M22620,300.4,328,0
H37175,300.4,448,0
M22622,300.3,261,0
L54943,300.4,444,1
M22624,300.4,432,0
H37179,300.3,414,0
L54946,300.3,254,0
H37181,300.2,337,0
M22628,300.2,385,0
L54949,300.3,404,0
L54950,300.3,415,0
L54951,300.3,369,0
H37186,300.3,352,0
L54953,300.3,415,0
L54954,300.3,455,0
L54955,300.3,124,0
M22636,300.3,261,0
L54957,300.3,466,0
L54958,300.4,451,0
L54959,300.5,448,0
L54960,300.4,476,0
L54961,300.4,409,0
M22642,300.4,456,0
L54963,300.3,478,0
L54964,300.3,374,0
L54965,300.2,464,0
L54966,300.3,275,0
L54967,300.3,291,0
M22648,300.2,261,0
L54969,300.2,171,0
L54970,300.1,365,0
L54971,300.1,379,0
H37206,300.1,233,0
L54973,300.1,312,0
M22654,300.2,115,0
H37209,300.1,116,0
L54976,300.1,484,0
L54977,300,188,0
L54978,300,311,0
L54979,300,103,0
M22660,300.1,374,0
L54981,300,425,0
L54982,299.9,109,0
M22663,299.8,350,0
M22664,299.9,492,0
L54985,299.9,178,0
L54986,300,367,0
M22667,300,455,0
L54988,299.9,454,0
M22669,300,195,0
L54990,300.1,284,0
M22671,300,180,0
L54992,300,162,0
L54993,300,339,0
L54994,300,460,0
M22675,299.9,464,0
L54996,299.8,247,0
H37231,299.8,466,0
L54998,299.8,275,0
L54999,299.8,482,0
M22680,299.8,364,0
L55001,299.9,174,0
H37236,299.9,386,0
L55003,300,432,0
L55004,299.9,234,0
M22685,299.9,322,0
L55006,299.8,168,0
M22687,299.8,293,0
M22688,299.8,457,0
L55009,299.8,424,0
H37244,299.9,218,0
M22691,300,129,0
L55012,300,109,0
L55013,300,368,0
L55014,300,472,0
L55015,300.1,232,0
L55016,300.1,401,0
L55017,300.2,482,0
L55018,300.2,119,0
L55019,300.3,175,0
L55020,300.2,217,0
L55021,300.1,340,0
L55022,300.1,173,0
M22703,300.1,468,0
L55024,300.1,353,0
L55025,300.2,202,0
M22706,300.2,438,0
L55027,300.2,368,0
H37262,300.2,172,0
M22709,300.3,402,1
M22710,300.3,173,0
L55031,300.4,152,0
L55032,300.3,422,0
L55033,300.3,118,0
L55034,300.3,366,0
M22715,300.3,323,0
L55036,300.4,180,0
L55037,300.5,202,0
L55038,300.5,180,0
M22719,300.5,352,0
L55040,300.5,310,0
L55041,300.5,353,0
M22722,300.5,268,0
M22723,300.5,373,0
L55044,300.5,326,0
L55045,300.5,214,0
L55046,300.5,325,0
L55047,300.5,350,0
H37282,300.4,148,0
M22729,300.5,242,0
M22730,300.6,333,0
L55051,300.6,315,0
L55052,300.6,247,0
L55053,300.7,429,0
L55054,300.7,167,0
L55055,300.7,129,0
H37290,300.7,161,0
L55057,300.7,345,0
L55058,300.7,407,0
M22739,300.8,417,0
H37294,300.7,214,0
L55061,300.8,318,0
H37296,300.7,200,0
H37297,300.7,213,0
L55064,300.8,406,1
L55065,300.7,499,0
M22746,300.6,464,0
L55067,300.7,199,0
L55068,300.7,121,0
M22749,300.7,119,0
L55070,300.8,241,0
L55071,300.8,482,0
M22752,300.9,386,0
L55073,300.9,358,0
M22754,300.8,376,0
L55075,300.8,342,0
L55076,300.8,486,0
L55077,300.8,399,0
L55078,300.8,326,0
L55079,300.9,165,0
L55080,300.8,144,0
L55081,300.8,474,0
M22762,300.7,391,0
L55083,300.8,483,0
M22764,300.8,186,0
M22765,300.8,258,0
L55086,300.9,272,0
L55087,300.8,307,0
L55088,300.7,384,0
L55089,300.7,150,0
M22770,300.8,430,0
L55091,300.7,127,0
L55092,300.7,320,0
L55093,300.7,397,0
H37328,300.7,459,0
H37329,300.8,288,0
L55096,300.8,201,0
L55097,300.9,185,0
L55098,300.8,348,0
L55099,300.8,170,0
L55100,300.8,351,0
L55101,300.7,206,0
L55102,300.7,126,0
M22783,300.8,140,0
H37338,300.7,211,0
M22785,300.7,396,0
L55106,300.7,412,1
L55107,300.7,478,0
L55108,300.6,200,0
M22789,300.6,480,0
L55110,300.6,414,0
L55111,300.7,467,0
L55112,300.7,170,0
L55113,300.8,322,0
M22794,300.8,104,0
M22795,300.8,487,0
L55116,300.8,202,0
L55117,300.8,203,0
L55118,300.8,191,0
L55119,300.8,157,0
M22800,300.7,464,0
M22801,300.7,209,0
L55122,300.8,335,0
L55123,300.8,138,0
L55124,300.8,117,0
L55125,300.8,459,0
L55126,300.8,267,0
L55127,300.8,294,0
L55128,300.8,220,0
M22809,300.7,315,0
L55130,300.8,367,0
M22811,300.9,479,0
M22812,300.9,138,0
L55133,301,290,0
L55134,301,452,0
M22815,300.9,275,0
H37370,300.9,135,0
H37371,300.9,164,0
L55138,301,171,0
L55139,301,144,0
H37374,301.1,272,0
L55141,301,155,0
L55142,301,361,0
L55143,301,454,0
L55144,300.9,200,0
L55145,301.1,331,0
L55146,301,285,0
M22827,301,172,0
L55148,300.9,241,0
L55149,300.9,109,0
M22830,300.9,196,0
L55151,301,169,0
L55152,301.1,268,0
L55153,301.1,278,0
L55154,301.2,221,0
M22835,301.2,435,0
H37390,301.2,315,0
L55157,301.2,498,0
L55158,301.2,356,0
M22839,301.2,447,0
M22840,301.2,304,0
L55161,301,451,0
L55162,301,196,0
L55163,301,135,0
L55164,301,329,0
L55165,301,158,0
L55166,301.1,125,0
H37401,301,307,0
L55168,301.1,380,0
L55169,301.1,373,0
M22850,301.1,456,0
L55171,301.1,215,0
M22852,301.1,217,0
L55173,301.1,185,0
L55174,301,274,0
L55175,301,463,0
M22856,301,161,0
M22857,301,214,1
L55178,300.9,105,0
M22859,300.9,481,0
M22860,300.8,103,0
L55181,300.8,465,0
M22862,300.9,381,0
M22863,300.8,288,0
L55184,300.9,429,0
L55185,300.8,391,0
L55186,300.9,452,0
M22867,301,235,0
L55188,300.8,490,0
H37423,300.9,225,0
L55190,300.8,316,0
L55191,300.8,111,0
M22872,300.9,328,0
M22873,300.9,301,0
L55194,300.9,401,0
M22875,301,271,0
M22876,300.9,420,0
L55197,301,484,0
L55198,301,369,0
L55199,301,104,0
H37434,300.9,408,0
M22881,301,439,0
L55202,300.9,321,0
H37437,300.9,128,0
L55204,300.9,466,0
M22885,300.8,349,0
L55206,300.7,176,1
L55207,300.6,326,0
L55208,300.6,252,0
M22889,300.6,453,0
L55210,300.6,282,0
L55211,300.7,443,0
L55212,300.8,168,0
L55213,300.7,493,0
L55214,300.7,212,0
L55215,300.7,367,0
L55216,300.7,196,0
L55217,300.7,327,0
L55218,300.7,495,0
L55219,300.8,390,0
L55220,300.8,478,0
H37455,300.8,275,0
L55222,300.8,246,0
L55223,300.7,475,0
L55224,300.7,349,0
M22905,300.7,336,0
L55226,300.6,106,0
L55227,300.6,453,0
L55228,300.6,222,0
H37463,300.6,318,0
L55230,300.7,274,0
L55231,300.6,384,0
L55232,300.5,404,0
L55233,300.5,245,0
L55234,300.4,467,0
H37469,300.2,347,0
L55236,300.1,457,0
L55237,300.2,268,0
L55238,300.3,450,0
L55239,300.2,154,0
H37474,300.2,480,0
M22921,300.2,230,0
M22922,300.3,439,0
M22923,300.3,390,0
L55244,300.5,230,0
M22925,300.5,296,0
L55246,300.4,203,0
M22927,300.6,406,0
M22928,300.5,380,0
M22929,300.5,167,0
M22930,300.5,415,0
L55251,300.5,164,0
H37486,300.5,286,0
L55253,300.5,401,0
L55254,300.4,200,0
L55255,300.4,115,0
L55256,300.3,446,0
L55257,300.3,132,0
L55258,300.3,135,0
L55259,300.2,219,0
H37494,300.2,301,0
L55261,300.2,493,0
H37496,300.1,130,0
L55263,300.1,211,0
L55264,300.2,318,0
L55265,300.2,418,0
L55266,300.2,346,0
L55267,300.1,299,0
L55268,300.1,200,0
L55269,300.1,193,0
L55270,300.1,221,0
L55271,300.2,244,0
M22952,300.2,237,0
L55273,300.2,490,0
H37508,300.2,424,0
L55275,300.2,168,0
M22956,300.2,460,0
L55277,300.3,336,0
L55278,300.2,463,0
L55279,300.2,383,0
L55280,300.3,307,0
L55281,300.3,352,0
L55282,300.3,336,0
M22963,300.3,270,0
L55284,300.3,463,0
L55285,300.4,281,0
M22966,300.4,376,0
H37521,300.3,449,0
M22968,300.3,126,0
L55289,300.3,369,0
H37524,300.3,431,0
M22971,300.4,369,1
M22972,300.4,500,0
L55293,300.4,166,0
H37528,300.4,375,0
L55295,300.4,351,0
L55296,300.3,132,0
L55297,300.3,262,0
L55298,300.3,296,0
L55299,300.3,428,0
L55300,300.2,329,0
L55301,300.2,444,0
M22982,300.2,136,0
H37537,300.2,455,0
L55304,300.2,178,0
L55305,300.2,329,0
L55306,300.2,222,0
M22987,300.1,329,0
L55308,300.1,223,0
L55309,300,301,0
H37544,300,401,0
H37545,299.9,254,0
M22992,299.9,264,0
L55313,299.8,191,0
L55314,299.7,145,0
L55315,299.6,191,0
M22996,299.6,122,0
H37551,299.5,112,0
L55318,299.5,297,0
L55319,299.5,421,0
L55320,299.6,377,0
L55321,299.6,405,0
M23002,299.7,464,0
L55323,299.7,378,0
M23004,299.7,251,0
M23005,299.7,470,0
L55326,299.6,352,0
L55327,299.5,279,0
M23008,299.5,105,0
M23009,299.6,124,0
M23010,299.5,469,0
L55331,299.5,271,0
L55332,299.5,264,0
L55333,299.6,376,0
L55334,299.6,342,0
L55335,299.5,152,0
L55336,299.6,261,0
L55337,299.6,209,0
L55338,299.6,386,0
H37573,299.6,480,0
M23020,299.7,300,0
H37575,299.6,193,0
L55342,299.6,400,0
L55343,299.7,213,0
L55344,299.6,485,0
L55345,299.6,213,0
L55346,299.7,124,0
H37581,299.7,198,0
L55348,299.7,198,0
M23029,299.8,350,0
L55350,299.9,204,0
H37585,300,426,0
L55352,299.9,184,0
H37587,299.9,334,0
L55354,299.9,499,0
M23035,299.9,178,0
L55356,299.8,238,0
L55357,299.7,441,0
L55358,299.7,332,0
L55359,299.8,150,0
M23040,299.7,133,0
L55361,299.7,247,0
M23042,299.7,361,0
L55363,299.8,490,0
L55364,299.8,243,0
L55365,299.7,433,0
L55366,299.7,181,0
L55367,299.6,392,0
M23048,299.6,144,0
L55369,299.7,381,0
M23050,299.7,137,0
M23051,299.6,427,0
L55372,299.6,383,1
L55373,299.5,253,0
L55374,299.4,218,0
L55375,299.4,170,1
L55376,299.4,448,0
M23057,299.4,361,0
M23058,299.3,358,0
L55379,299.2,299,1
L55380,299.3,338,0
M23061,299.3,483,0
L55382,299.3,107,0
M23063,299.4,278,0
L55384,299.4,225,0
M23065,299.4,466,0
L55386,299.3,252,0
L55387,299.2,387,0
L55388,299.2,276,0
L55389,299.3,274,0
H37624,299.2,380,0
L55391,299.2,413,0
H37626,299.2,170,0
M23073,299.2,180,0
L55394,299.2,304,0
L55395,299.1,432,0
L55396,299.2,387,0
L55397,299.1,401,0
L55398,299.1,388,0
L55399,299,491,0
M23080,298.9,405,0
M23081,299.1,375,0
L55402,299,406,0
L55403,299.1,412,0
L55404,299.1,180,0
L55405,299.1,462,0
L55406,299.1,438,0
M23087,299.1,420,0
M23088,299.1,114,0
L55409,299.1,358,0
L55410,299.1,109,0
L55411,299.1,282,0
L55412,299.1,208,0
M23093,299.1,144,0
L55414,299.2,386,0
M23095,299.2,382,0
L55416,299.2,472,0
L55417,299.1,500,0
L55418,299.1,351,0
L55419,299,256,0
L55420,299,483,0
M23101,298.9,454,0
M23102,299,465,0
H37657,299.1,234,0
L55424,299,487,0
M23105,299,257,1
L55426,299,453,0
L55427,299,471,0
L55428,298.9,451,0
L55429,299,347,0
M23110,299,488,0
L55431,299,208,0
L55432,299,277,0
L55433,299.1,410,0
M23114,299,109,0
L55435,299,126,0
H37670,299,192,0
M23117,299,253,0
L55438,299.1,284,0
L55439,299.1,476,0
H37674,299.1,265,0
H37675,299.2,200,0
L55442,299.1,400,0
H37677,299.2,236,0
M23124,299.1,221,0
H37679,299.1,202,0
L55446,299.1,166,0
L55447,299.2,389,0
M23128,299.2,154,0
H37683,299.2,367,0
M23130,299.1,493,0
L55451,299.1,185,0
L55452,298.9,393,0
M23133,299,313,0
L55454,298.9,404,0
M23135,298.9,396,0
L55456,298.8,177,0
H37691,298.8,208,0
L55458,298.8,198,0
L55459,298.8,159,0
L55460,298.8,121,0
H37695,298.9,289,0
M23142,298.9,159,0
H37697,298.9,308,0
L55464,298.8,314,0
L55465,298.9,135,0
M23146,298.8,374,0
L55467,298.9,298,0
M23148,298.8,102,0
L55469,298.9,239,0
M23150,298.9,240,0
L55471,298.9,287,0
H37706,298.9,204,0
M23153,298.9,328,0
M23154,298.9,276,0
L55475,298.9,446,0
L55476,298.9,440,0
M23157,298.8,255,0
H37712,298.7,201,0
L55479,298.7,148,0
L55480,298.7,330,0
M23161,298.7,313,0
L55482,298.7,156,0
L55483,298.8,329,0
M23164,298.7,498,0
H37719,298.8,410,0
M23166,298.7,482,0
M23167,298.7,313,1
L55488,298.7,116,0
M23169,298.7,195,0
L55490,298.7,190,0
M23171,298.8,312,0
M23172,298.8,236,0
M23173,298.8,383,0
L55494,298.8,363,0
H37729,298.7,126,0
L55496,298.8,206,0
L55497,298.7,325,0
H37732,298.7,163,0
L55499,298.7,378,0
M23180,298.8,233,0
L55501,298.8,336,0
L55502,298.7,407,0
H37737,298.7,311,0
M23184,298.7,334,0
M23185,298.7,284,0
H37740,298.6,248,0
M23187,298.7,216,0
L55508,298.6,343,0
L55509,298.8,195,0
L55510,298.8,267,0
M23191,298.8,339,0
L55512,298.8,211,0
M23193,298.8,430,0
M23194,298.8,250,0
M23195,299,314,0
L55516,298.9,415,0
M23197,298.8,116,0
L55518,298.8,263,0
M23199,298.8,199,0
M23200,298.8,495,0
L55521,298.8,292,0
L55522,298.7,174,0
H37757,298.8,145,0
L55524,298.8,471,0
H37759,298.8,396,0
L55526,298.7,134,0
L55527,298.7,334,0
M23208,298.7,178,0
M23209,298.7,460,0
M23210,298.7,381,0
M23211,298.7,275,0
L55532,298.6,337,0
L55533,298.7,208,0
L55534,298.6,171,0
L55535,298.7,268,0
M23216,298.6,221,0
L55537,298.5,134,1
L55538,298.7,187,0
M23219,298.6,267,0
L55540,298.6,355,0
L55541,298.6,207,0
L55542,298.6,373,0
L55543,298.8,321,0
L55544,298.9,270,0
M23225,298.8,273,0
M23226,298.9,469,0
L55547,298.9,153,0
L55548,298.9,102,0
L55549,298.8,347,0
L55550,298.8,361,0
L55551,298.7,290,0
M23232,298.8,129,0
M23233,298.7,210,0
L55554,298.8,228,0
M23235,298.8,152,0
L55556,298.8,465,0
L55557,298.8,406,0
M23238,298.8,400,0
L55559,298.8,294,0
L55560,298.9,364,0
H37795,298.8,444,0
L55562,298.9,425,0
M23243,298.8,335,0
L55564,298.8,204,0
H37799,298.8,245,0
M23246,298.9,280,0
L55567,298.8,468,0
L55568,298.9,433,0
L55569,298.8,388,0
M23250,298.8,264,0
L55571,298.6,450,0
M23252,298.5,106,0
L55573,298.5,313,0
M23254,298.6,492,0
M23255,298.5,128,0
H37810,298.6,448,0
L55577,298.5,150,0
L55578,298.5,332,1
L55579,298.6,208,0
L55580,298.6,250,0
H37815,298.5,365,0
L55582,298.5,166,0
L55583,298.5,132,0
L55584,298.4,280,0
M23265,298.4,261,0
M23266,298.4,261,0
L55587,298.4,199,0
M23268,298.5,322,0
L55589,298.5,473,0
L55590,298.5,105,0
L55591,298.6,248,0
M23272,298.6,329,0
M23273,298.6,378,0
L55594,298.6,427,0
M23275,298.7,196,0
M23276,298.8,110,0
H37831,298.8,294,0
L55598,298.9,227,0
L55599,299,301,0
L55600,298.9,358,0
L55601,298.9,334,0
H37836,298.9,466,0
L55603,299,178,0
L55604,299.1,414,0
L55605,299.2,117,0
L55606,299.1,188,0
L55607,299.1,292,0
M23288,299,414,0
L55609,299,147,0
L55610,298.9,132,0
H37845,298.9,411,0
L55612,298.8,367,0
M23293,298.8,276,0
M23294,298.7,377,0
M23295,298.7,295,0
L55616,298.7,270,0
L55617,298.7,371,1
L55618,298.6,360,0
L55619,298.6,231,0
L55620,298.6,450,0
L55621,298.6,176,0
L55622,298.6,378,0
M23303,298.6,389,0
M23304,298.6,109,0
M23305,298.6,354,0
L55626,298.5,314,0
L55627,298.6,160,0
L55628,298.5,424,0
L55629,298.4,348,0
L55630,298.4,230,0
L55631,298.5,208,0
M23312,298.6,431,0
L55633,298.6,151,0
L55634,298.6,244,0
L55635,298.6,205,0
L55636,298.6,403,0
L55637,298.6,226,0
L55638,298.7,228,0
L55639,298.7,419,0
L55640,298.7,212,0
L55641,298.7,306,0
M23322,298.7,111,0
M23323,298.7,361,0
H37878,298.6,265,0
M23325,298.7,497,0
L55646,298.7,220,0
L55647,298.6,363,0
H37882,298.6,443,0
M23329,298.6,259,0
L55650,298.7,425,0
L55651,298.6,428,0
L55652,298.5,459,0
M23333,298.6,310,0
M23334,298.5,107,0
M23335,298.5,418,0
L55656,298.5,124,0
H37891,298.5,297,0
M23338,298.5,378,0
L55659,298.6,177,0
L55660,298.4,362,0
M23341,298.3,446,0
L55662,298.4,228,0
L55663,298.3,351,0
L55664,298.4,167,0
L55665,298.4,140,0
M23346,298.5,113,0
L55667,298.4,446,0
L55668,298.4,299,0
L55669,298.4,185,0
M23350,298.5,154,0
L55671,298.5,159,0
M23352,298.4,124,0
M23353,298.3,275,0
L55674,298.3,353,0
L55675,298.3,289,0
M23356,298.3,232,0
M23357,298.3,478,0
L55678,298.4,256,0
L55679,298.4,456,0
L55680,298.3,451,0
L55681,298.4,483,0
H37916,298.6,295,0
L55683,298.5,306,0
L55684,298.4,243,0
L55685,298.4,411,0
L55686,298.4,286,1
L55687,298.4,472,0
M23368,298.4,100,0
M23369,298.4,175,0
L55690,298.3,139,0
L55691,298.4,128,0
H37926,298.3,403,0
M23373,298.2,140,0
L55694,298.2,168,0
L55695,298.2,365,0
L55696,298.3,148,0
M23377,298.3,453,0
M23378,298.3,203,0
L55699,298.3,436,0
M23380,298.3,203,0
L55701,298.4,155,0
H37936,298.3,100,0
H37937,298.3,275,0
L55704,298.3,186,0
L55705,298.3,309,0
L55706,298.3,272,0
L55707,298.4,241,0
L55708,298.4,301,0
M23389,298.5,117,0
M23390,298.5,281,0
L55711,298.6,210,0
L55712,298.6,388,0
M23393,298.6,158,0
M23394,298.6,353,0
L55715,298.6,333,0
M23396,298.6,392,0
L55717,298.6,416,0
L55718,298.5,154,0
L55719,298.5,292,0
L55720,298.6,213,0
L55721,298.5,258,0
H37956,298.4,102,0
M23403,298.5,217,0
H37958,298.5,349,0
L55725,298.4,195,0
L55726,298.4,212,0
M23407,298.4,398,0
L55728,298.5,355,0
L55729,298.3,356,0
L55730,298.3,173,0
M23411,298.2,416,0
L55732,298.2,386,0
M23413,298.1,369,0
L55734,298.1,325,0
L55735,298.2,287,0
L55736,298.2,163,0
L55737,298.3,309,0
M23418,298.3,103,0
L55739,298.3,272,0
L55740,298.3,228,0
L55741,298.2,478,0
L55742,298.1,372,0
L55743,298,227,0
M23424,298,264,0
L55745,298,201,0
M23426,297.9,321,0
L55747,298,197,0
L55748,297.9,109,0
L55749,297.9,115,0
H37984,297.9,290,0
L55751,297.9,273,0
M23432,297.7,366,0
L55753,297.6,357,0
L55754,297.6,297,0
M23435,297.6,459,0
L55756,297.6,364,0
L55757,297.6,242,0
L55758,297.5,244,0
M23439,297.4,318,0
L55760,297.5,291,0
M23441,297.5,121,0
M23442,297.5,481,1
L55763,297.4,152,0
L55764,297.4,250,0
M23445,297.4,163,0
H38000,297.3,385,0
M23447,297.4,444,0
L55768,297.3,226,0
M23449,297.3,350,0
L55770,297.4,451,0
L55771,297.4,122,0
M23452,297.5,436,0
M23453,297.4,480,0
L55774,297.4,411,0
M23455,297.5,215,0
L55776,297.5,490,0
L55777,297.6,288,0
L55778,297.6,363,0
L55779,297.6,314,0
L55780,297.5,241,0
H38015,297.4,169,0
L55782,297.4,314,0
H38017,297.3,113,0
L55784,297.4,147,0
L55785,297.5,375,0
M23466,297.5,133,0
L55787,297.5,192,0
L55788,297.4,316,1
L55789,297.4,297,1
L55790,297.4,381,0
L55791,297.4,343,0
L55792,297.5,485,0
M23473,297.5,273,0
L55794,297.5,461,0
L55795,297.6,447,0
L55796,297.6,317,0
L55797,297.6,451,0
L55798,297.7,195,0
H38033,297.6,381,0
L55800,297.6,370,0
M23481,297.6,174,0
L55802,297.5,477,0
M23483,297.5,204,0
H38038,297.5,123,0
L55805,297.4,434,0
L55806,297.4,408,0
L55807,297.4,255,0
L55808,297.5,136,0
H38043,297.5,178,0
L55810,297.4,378,0
H38045,297.3,339,0
L55812,297.3,109,0
L55813,297.4,363,0
L55814,297.3,369,0
L55815,297.4,168,0
L55816,297.5,472,0
L55817,297.5,194,0
L55818,297.6,129,0
L55819,297.5,352,0
L55820,297.6,119,0
M23501,297.6,254,0
M23502,297.5,445,0
L55823,297.5,295,0
M23504,297.6,447,0
M23505,297.6,355,0
L55826,297.5,336,0
L55827,297.5,299,0
M23508,297.4,153,0
L55829,297.4,163,0
H38064,297.4,395,0
M23511,297.4,406,0
H38066,297.3,137,0
M23513,297.4,112,0
M23514,297.4,222,0
L55835,297.3,492,0
M23516,297.3,323,0
L55837,297.4,454,0
L55838,297.4,298,0
L55839,297.5,252,0
L55840,297.4,208,0
L55841,297.4,288,0
L55842,297.5,205,0
L55843,297.5,264,0
H38078,297.5,165,0
L55845,297.6,397,0
L55846,297.5,172,0
M23527,297.5,453,0
L55848,297.5,267,0
M23529,297.5,432,0
L55850,297.5,308,0
L55851,297.5,421,0
L55852,297.5,263,0
L55853,297.4,442,0
M23534,297.4,314,0
H38089,297.3,432,0
M23536,297.3,156,0
M23537,297.3,436,0
L55858,297.3,171,0
L55859,297.3,174,0
L55860,297.2,363,0
L55861,297.2,451,0
M23542,297.2,170,0
